id;titre;auteurs;year;typepubli;equipe;thematic;axe
6360;Urban databases in Europe :harmonization and validation issues ;BRETAGNOLLEA,GUÉROISM,LENECHETF,MATHIANH,PAVARDA;2012;conf_invite;PARIS;;2_dynamique_reseau
6362;Rendre présent le futur, Les enjeux des représentations planimétriques au XVIIIe siècle;VERDIERN;2012;conf_invite;EHGO;3_temporalite_geo;5_image_espace,6_geo_pratiques
6363;Glais-Bizoin, le timbre et la péréquation tarifaire de 1848;VERDIERN;2012;conf_invite;EHGO;;6_geo_pratiques
6364;Format, reliure et impression. Le cas des livres à carte français entre 1650 et 1800;VERDIERN;2012;conf_invite;EHGO;;5_image_espace
6365;La carte dans la Presse française au XVIIIe siècle;VERDIERN;2012;conf_invite;EHGO;;5_image_espace
6366;Entre publicité, débat scientifique et vulgarisation : Jean-Baptiste d'Anville dans le Mercure...;VERDIERN;2012;conf_invite;EHGO;;5_image_espace
6367;Géographie française et traduction : quelque cas du XVIIIe à nos jours;VERDIERN;2012;conf_invite;EHGO;;6_geo_pratiques
6368;Le Modèle Français : les mutations de la trame administrative : 1789-2010;VERDIERN,OZOUF-MARIGNIERM-V;2012;conf_invite;EHGO;;6_geo_pratiques
6369;<em>History of the urban environmental imprint</em>;BILLENG,GARNIERJ,BARLESS;2012;dir_ouvrage;CRIA;;4_reseau_territoires
6370;<em>Rome</em>;RIVIÈRED;2012;manuel;PARIS;;1_recompo_territoire_metro
6371;<em>Contribution du lien social à la capacité de réponse des agriculteurs face aux chocs : exemple de la Guadeloupe</em>;MANTRANM;2012;media;PARIS;;3_nouvelle_modelisation
6372;<em>Que faire des déchets ménagers ?</em>;LEBOZECA,BARLESS,BUCLETN,KECKG;2012;ouvrage;CRIA;;4_reseau_territoires
6373;<em>Les Balkans, un éclatement programmé</em>;TROUDEA;2012;ouvrage;PARIS;;4_reseau_territoires
6374;<em>L'activisme urbain : art, architecture et espace public</em>;PRÉVOTM,DOUAYN;2012;ouvrage;CRIA;;4_reseau_territoires
6375;Intégration sociale et dépression;RONDETC,ROUSTITC,PARIZOTI,VALLEEJ,CHAUVINP;2012;divers;PARIS;;1_recompo_territoire_metro
6376;Rôle politique et projets économiques français à travers l'intervention de l'Armée d'Orient à Salonique en 1917;TROUDEA;2012;divers;PARIS;;3_nouvelle_modelisation
6377;Alexandre I° : l'amitié traditionnelle franco-serbe entre 1815 et 1834;TROUDEA;2012;divers;PARIS;;4_reseau_territoires
6378;<em>Formaliser la structure et la dynamique d'un réseau historique : les routes de poste en France (1632-1833)</em>;BRETAGNOLLEA;2012;divers;PARIS;;3_nouvelle_modelisation
6379;<em>La ville industrielle </em>;BRETAGNOLLEA;2012;divers;PARIS;;2_dynamique_reseau
6380;<em>Des archives historiques aux modélisations spatio-temporelles </em>;BRETAGNOLLEA;2012;divers;PARIS;;2_dynamique_reseau
6381;<em>Le rôle du réseau postal dans l'accessibilité des lieux de la France pré-industrielle</em>;BRETAGNOLLEA,GIRAUDT,VERDIERN;2012;divers;PARIS;;3_nouvelle_modelisation
6382;L'instrumentalisation des héros dans les guerres balkaniques;TROUDEA;2012;divers;PARIS;;4_reseau_territoires
6383;<em>Nourrir les villes du 21ème siècle : De nouvelles proximités alimentaires</em>;BOGNONS,BARLESS;2012;rapport;CRIA;;4_reseau_territoires
6384;<em>Risques potentiels de l'exploration et de l'exploitation des hydrocarbures non conventionnels en Ile-de-France</em>;GIRAULTJA,BOURGUIGNONJP,DEMARSILYG,ENCRENAZT,JOUSSAUMES,PUMAIND;2012;rapport;PARIS;1_europe_mondialisation;
6385;<em>Maritime flows</em>;DUCRUETC,JOLYO,LECAMM;2012;rapport;PARIS;1_europe_mondialisation;2_dynamique_reseau
6388;<em>Mapping urban shrinkage in Europe </em>;AVILADESOUSAA,COTTINEAUC,DIETERSDORFERL,FERNANDEZAGUEDAB,GONULD,HOEMKEM,JAROSZEWSKAE,LELLAI,MYKHNENKOV,PRADATRIGOJ,SCHMITZS,VOLKMANNA,WIECHMANNT,WOLFFM;2012;rapport;PARIS;;2_dynamique_reseau
6389;<em>Naming U.M.Z.: a database now operational for urban studies. Rapport final du projet ESPON Database 2013.</em>;BRETAGNOLLEA,GUEROISM,MATHIANH,GIRAUDT,AVERLANG;2012;rapport;PARIS;;2_dynamique_reseau
6392;<em>HDR - Le géographique et le littéraire. Contribution de la littérature aux savoirs de la géographie (Inédit)</em>;ROSEMBERGM;2012;travail_univ;EHGO;;5_image_espace
6393;<em>Eléments de Géohistoire. HDR</em>;VERDIERN;2012;travail_univ;EHGO;;5_image_espace,6_geo_pratiques
6513;Le projet métropolitain de Hashimoto T?ru, nouveau maire d'?saka;GRIVAUDA,BUHNIKS;2012;article;CRIA;;1_recompo_territoire_metro
6514;Estudiando la viabilidad de los 'flagship projects' urbanos: modelos de gobernanza en ciudades europeas;VILA-VÁZQUEZJ-I;2012;chapitre;PARIS;3_temporalite_geo;1_recompo_territoire_metro
6515;Les conséquences de la décroissance urbaine au prisme de l'accès aux services de proximité : l'exemple des 'réfugiés du shopping' dans l'aire métropolitaine d'Osaka  ;BUHNIKS;2012;communication;CRIA;;1_recompo_territoire_metro
6516;Shrinking cities' and 'food deserts' in Japan;BUHNIKS;2012;communication;CRIA;;1_recompo_territoire_metro
6517;<em>Chapter 2. Urban shrinkage patterns in Japan : the case of the Osaka Metropolitan Area </em>;BUHNIKS;2012;rapport;CRIA;;1_recompo_territoire_metro
6518;Regards géographiques sur les architectures des universités franciliennes. Centralités malmenées, polycentrisme inachevé, quels ancrages territoriaux ?;BARONM;2012;communication;PARIS;;1_recompo_territoire_metro,2_dynamique_reseau
6519;Investigating the effects of medical density on health-seeking behaviours using a multiscale approach to residential and activity spaces. Results from a prospective cohort study in the Paris metropolitan area, France.;VALLEEJ,CHAUVINP;2012;article_revue;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6520;Entre intégration et patrimonialisation (trans-)frontalières : les dynamiques territoriales de l'ancienne frontière interallemande;QUEVAC;2012;article_revue;PARIS;;1_recompo_territoire_metro,4_reseau_territoires
6521;<em>Las ciudades y el sistema urbano. Reflexiones en tiempos de crisis</em>;MIRAMONTES-CARBALLADAA,ROYÉD,VILA-VÁZQUEZJ-I;2012;dir_ouvrage;PARIS;2_carto;1_recompo_territoire_metro,4_reseau_territoires
6522;L'habiter périurbain face à l'enjeu énergétique ;DESJARDINSX,METTETALL;2012;article_revue;CRIA;;1_recompo_territoire_metro,5_image_espace
6523;Mapping Places and People in a Settler Society;GIRAUTF,VACCHIANI-MARCUZZOC;2012;article_revue;PARIS;;2_dynamique_reseau
6524;Les systèmes urbains français;BERROIRS,CATTANN,GUEROISM,PAULUSF,VACCHIANI-MARCUZZOC;2012;article;PARIS;;2_dynamique_reseau
6525;<em>Habilitation à diriger des Recherches : Mises en espace des sociétés de la connaissance par les universités et les mobilités étudiante (HDR)</em>;BARONM;2012;travail_univ;PARIS;1_europe_mondialisation;2_dynamique_reseau
6526;Comprendre les pressions sur l'environnement à travers des modèles de potentiels anisotropes ?;BOULIERJ;2012;proceedings;PARIS;1_europe_mondialisation;3_nouvelle_modelisation
6527;Création de légendes cartographiques à partir d'informations extraites d'un texte;BRUNG;2012;poster;PARIS;;3_nouvelle_modelisation
6528;Une fiche descriptive pour l'analyse des relations sémantiques entre textes et cartes;BRUNG;2012;poster;PARIS;;3_nouvelle_modelisation
6529;Développement du transport ferroviaire périurbain et mutation des référentiels de l'action publique : vers une cohérence renouvelée entre réseau ferré et territoire ?;MAULATJ;2012;article_revue;CRIA;;4_reseau_territoires
6530;La multireprésentation cartographique. Exemple de l'Atlas Interactif des régions européennes;ZANINC,LAMBERTN;2012;article_revue;PARIS;;4_reseau_territoires
6531;Ville et santé de la veille de la Révolution française aux premières interventions techniques et spatiales du XIXe siècle;BARLESS,GUILLERMEA;2012;chapitre;CRIA;;4_reseau_territoires
6532;The corridor contracts: a pragmatic tool to coordinate urban planning and railway transport projectcs ;MAULATJ;2012;communication;CRIA;;4_reseau_territoires
6533;Les effets de la mise en service des TCSP urbains sur l'organisation du transport interurbain par autocar : quel impact pour l'accessibilité des territoires d'entre-deux ?;DREVELLEM;2012;article_revue;CRIA;;5_image_espace
6534;Enfins libres ? A la recherche des proximités dans l'urbain dispersé;DESJARDINSX,CHALONGEL;2012;article;CRIA;;5_image_espace
6535;Fumiers de ville, engrais humains et engrais animalisés à Paris au XIXe siècle;BARLESS;2012;article;CRIA;;5_image_espace
6536;Les espaces de basse densité : essai de définition;QUEVAC;2012;conf_invite;PARIS;;5_image_espace
6537;<em>Stratégies résidentielles et ancrage territorial des couches moyennes en banlieue rouge : le rôle du contexte local. </em>;RAADL;2012;divers;CRIA;;5_image_espace
6538;Les jeux temporels dans les projets de territoires:les exemples des pays du Libournais et du Périgord noir (Aquitaine);QUEVAC;2012;article_revue;PARIS;;5_image_espace
6539;Cartographier les interstices de la ville ;OLMEDOE;2012;article;EHGO;;6_geo_pratiques
6540;Hendrik Sturm, l'infatigable marcheur-sculpteur d'espaces;OLMEDOE;2012;article;EHGO;;6_geo_pratiques
6541;La marche, les artistes et la ville : la production des savoirs hodologiques;OLMEDOE;2012;article;EHGO;;6_geo_pratiques
6542;Deuxièmes générations et transnationalisme. Une lecture des travaux italiens;SCHMOLLC,CAPONIOT;2012;article_revue;PARIS;1_europe_mondialisation;hors_axe
6543;La voix des chercheur(-e)s et la parole des migrant(-e)s. Ce que l'expérience du terrain maltais nous enseigne;SCHMOLLC,BERNARDIE-TAHIRN;2012;article_revue;PARIS;1_europe_mondialisation;hors_axe
6544;Attentes et suspension : le projet migratoire des femmes somaliennes immobilisées à Malte;SCHMOLLC;2012;communication;PARIS;1_europe_mondialisation;hors_axe
6545;Le tournant spatial dans les études de genre;SCHMOLLC,DIRENBERGERL;2012;communication;PARIS;1_europe_mondialisation;hors_axe
6546;Circulations transnationales et dynamiques spatiales des migrations en Europe du Sud. Une perspective de genre;SCHMOLLC;2012;conf_invite;PARIS;1_europe_mondialisation;hors_axe
6547;Sexualiser la marge;SCHMOLLC;2012;conf_invite;PARIS;1_europe_mondialisation;hors_axe
6548;La politique de la ville, un outil pour luter contre la ségrégation ?;FOLS;2013;article_revue;CRIA;;1_recompo_territoire_metro
6549;L'adepte du couchsurfing, un néo-routard urbain ?;LEBIGOTB,FLEURYA;2013;article_revue;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
6550;L'adepte du couchsurfing, un néo-routard urbain?;LEBIGOTB,FLEURYA;2013;article_revue;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
6551;Une rencontre avec Denis Retaillé, Les Lieux de la mondialisation;QUEVAC;2013;article_revue;PARIS;;1_recompo_territoire_metro
6552;Vers de nouvelles interactions entre les Suds? L'exemple des liens entre Madagascar et l'Afrique du Sud;FOURNET-GUERINC,VACCHIANI-MARCUZZOC;2013;article_revue;PARIS;;1_recompo_territoire_metro
6553;Introduction;FOLS,LEHMAN-FRISCHS,MORANGEM;2013;chapitre;CRIA;;1_recompo_territoire_metro
6554;Paris et Londres dans les pratiques de mobilité temporaire des Européens;BERROIRS,CATTANN,DECROLYJ-M,FLEURYA,GUEROISM;2013;chapitre;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
6555;Tourisme et espaces publics : de l'attractivité à la qualité d'accueil ? Paris au regard de Berlin;FLEURYA;2013;chapitre;PARIS;;1_recompo_territoire_metro
6556;Backpacking : an itinerant form of expatriation ?, ;LEBIGOTB;2013;communication;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
6557;Les impacts de la politique de rénovation urbaine;FOLS;2013;communication;CRIA;;1_recompo_territoire_metro
6558;Places and couchsurfers : the cases of Paris and Berlin;LEBIGOTB;2013;communication;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
6559;Touriste ou résident ? Réflexion sur des lieux et pratiques en convergence;LEBIGOTB;2013;communication;PARIS;1_europe_mondialisation;1_recompo_territoire_metro
6560;<em>Ségrégation et justice spatiale</em>;FOLS,LEHMAN-FRISCHS,MORANGEM;2013;dir_ouvrage;CRIA;;1_recompo_territoire_metro
6561;La ville mondiale : une histoire de représentations ;BRETAGNOLLEA;2013;article;PARIS;;1_recompo_territoire_metro,2_dynamique_reseau
6562;Transports urbains et représentations de la ville : une comparaison entre l'Europe et les Etats-Unis;BRETAGNOLLEA;2013;conf_invite;PARIS;;1_recompo_territoire_metro,2_dynamique_reseau
6563;<em>Pourquoi parle-t-on désormais de villes mondiales ?</em>;BRETAGNOLLEA;2013;media;PARIS;;1_recompo_territoire_metro,2_dynamique_reseau
6564;Neighborhood environments, mobility, and health: Towards a new generation of studies in environmental health research. ;CHAIXB,MELINEJ,DUNCANS,JARDINIERL,PERCHOUXC,VALLEEJ,MERRIENC,KARUSISIN,LEWINA,BRONDEELR,KESTENSY;2013;article_revue;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6565;Les inégalités sociales et territoriales de santé en milieu urbain : enseignements de la cohorte SIRS;CHAUVINP,PARIZOTI,VALLEEJ;2013;article;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6566;De la difficulté d'interpréter les effets de lieux sur la santé des populations urbaines lors de la mise en place de politiques publiques territorialisées. ;VALLEEJ;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6567;French data on geographic variation of incident cases of psychosis - preliminary results from the EU-GEI study;SZOKEA,LLORCAPM,GALLIOTAM,VILAINJ,VALLEEJ,LEBOYERM,SCHURHOFFF;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6568;Le recours au test volontaire de dépistage VIH : étudier le rôle de la proximité aux médecins de ville et aux centres de dépistage anonyme et gratuit, Île-de-France.;LAPOSTOLLEA,VALLEEJ,MASSARIV,CHAUVINP;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6569;Les « effets de lieux » dans le raisonnement géographique: enjeux opérationnels, théoriques et méthodologiques de la territorialisation de la santé;VALLEEJ;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6570;Place experiences and well-being of young adults in Montreal, Canada;VALLEEJ,SHARECKM,KESTENSY,FROHLICHK;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6571;The Constant Size Neighborhood Trap. Variability in Size of Resident Perceived Neighbourhoods and Geographical Accessibility to Local Health Resources in the Paris Metropolitan Area;VALLEEJ,LEROUXG,KESTENSY,CHAIXB,CHAUVINP;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6572;Variability in inhabitant's place experiences and inequalities in health-related resources accessibility in Montreal, Canada;VALLEEJ,SHARECKM,KESTENSY,FROHLICHK;2013;communication;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6573;Effets de lieu sur les inégalités de santé à Montréal et à Paris. Repenser les interactions entre les pratiques spatiales des habitants et leur accès aux ressources de santé;VALLEEJ;2013;conf_invite;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6574;Mobilité quotidienne des habitants, environnement résidentiel et inégalités de santé dans l'agglomération parisienne;VALLEEJ;2013;conf_invite;PARIS;;1_recompo_territoire_metro,3_nouvelle_modelisation
6575;Les espaces publics périurbains : formes, usages et potentiels;DESJARDINSX,FLEURYA;2013;communication;PARIS;;1_recompo_territoire_metro,5_image_espace
6576;Approche statistique de la cohésion territoriale : le système de villes en Inde;SWERTSE,PUMAIND;2013;article_revue;PARIS;;2_dynamique_reseau
6577;Cities and transport networks in shipping and logistics research;DUCRUETC,LUGOI;2013;article_revue;PARIS;;2_dynamique_reseau
6578;Gaining a better understanding of respiratory health inequalities among cities: An ecological case study on elderly males in the larger French cities;ASCHAN-LEYGONIEC,BAUDET-MICHELS,MATHIANH,SANDERSL;2013;article_revue;PARIS;;2_dynamique_reseau
6579;Les inégalités de santé respiratoire entre villes : une approche par les niveaux géographiques;ASCHAN-LEYGONIEC,BAUDET-MICHELS,MATHIANH,SANDERSL;2013;article_revue;PARIS;;2_dynamique_reseau
6580;Network diversity and maritime flows;DUCRUETC;2013;article_revue;PARIS;;2_dynamique_reseau
6581;Regional resilience and spatial cycles: long-term evolution of the Chinese port system (221BC-2010AD);WANGC,DUCRUETC;2013;article_revue;PARIS;;2_dynamique_reseau
